userName,score,at,content
Pengguna Google,5,2026-06-07 12:43:57,Saya mau melihat YouTube sambil buka aplikasi tolong Banget di tablet saya
Pengguna Google,2,2026-06-07 12:43:34,Entah
Pengguna Google,5,2026-06-07 12:43:05,sangat memuaskan
Pengguna Google,2,2026-06-07 12:37:27,lagu-lagu p
Pengguna Google,5,2026-06-07 12:36:57,Upset terus
Pengguna Google,1,2026-06-07 12:36:46,"kalo misalnya buat kualitas hd nya tinggi, suka ngelag"
Pengguna Google,3,2026-06-07 12:35:15,Bagus
Pengguna Google,1,2026-06-07 12:34:41,"Perbaiki trek audio, kurangi iklan... Ini YouTube malah kebanyakan mengubah yang nggak perlu :)"
Pengguna Google,1,2026-06-07 12:34:25,buruk babi anjir
Pengguna Google,4,2026-06-07 12:34:21,Baik
Pengguna Google,2,2026-06-07 12:33:32,"saya kecewa dengan YouTube sekarang, iklan-iklan yang bertebaran terkhusus di shorts YouTube yang mengandung hal-hal yang sebenarnya masih tabu bagi anak-anak underage saya saja sebagai orang dewasa merasa risih melihat iklan-iklan tersebut. Tolong ke depannya pihak YouTube dapt memfilter sebelum menayangkan iklan-iklan tersebut ke khalayak 🙏"
Pengguna Google,3,2026-06-07 12:33:03,Di rumah
Pengguna Google,5,2026-06-07 12:33:00,"Youtube sy kenapa gak bisa di buka ya ? Tolong dong agar bisa di buka kembali agar sy bisa menonton lg , perlu sekali krn sy belajar masak dari Youtube 🙏"
Pengguna Google,5,2026-06-07 12:32:17,mantp
Pengguna Google,5,2026-06-07 12:31:17,Youtub yaa bagus dan keren
Pengguna Google,1,2026-06-07 12:29:36,youtube
Pengguna Google,5,2026-06-07 12:27:00,bagus
Pengguna Google,5,2026-06-07 12:23:08,tempeckkkk
Pengguna Google,5,2026-06-07 12:20:44,sangat bagus
Pengguna Google,5,2026-06-07 12:20:38,mudahkan
Pengguna Google,5,2026-06-07 12:19:07,takutnya diblokir YouTubenya ya
Pengguna Google,5,2026-06-07 12:18:45,Sekalipun agak laen...
Pengguna Google,3,2026-06-07 12:18:23,lumayan
Pengguna Google,1,2026-06-07 12:17:40,jawatimur
Pengguna Google,4,2026-06-07 12:14:55,eygson.
Pengguna Google,5,2026-06-07 12:13:00,"bug nya dibenerin lah,itu mutar video ilang mulu kek kena hack ditambah bug iklan yg tiba"",mau nonton/play music video gambar nya ilang mulu"
Pengguna Google,5,2026-06-07 12:09:35,bagud
Pengguna Google,5,2026-06-07 12:09:33,subtitle nya nge bug bos.. g keluar
Pengguna Google,1,2026-06-07 12:08:57,"ini knp jadi sering nge bug sih YouTube nya? jadi terganggu banget kalok lagi ngebug gni di buat putar vidio tetep nga bisa bisa loh, padahal jaringan nya juga bagus mana kalok ngebug gni biasanya Sampek 1-2 hari"
Pengguna Google,1,2026-06-07 12:08:52,Ayooo go
Pengguna Google,2,2026-06-07 12:07:31,"Ads before & during watching live streams? Can you not forcing us users to watch ads on every single type of content in this platform? If you want to sell Premium, there are many better ways to do so."
Pengguna Google,5,2026-06-07 12:06:26,Youtubenya bagus
Pengguna Google,3,2026-06-07 12:00:07,"nice pengurangan, tetapi youtube kok dihapus yang buat cari sehari hari sama youtuber yang di subscribe jadi bingung+susah buat nyari konten baru dari youtuber lain mohong ditangani"
Pengguna Google,1,2026-06-07 11:58:25,"iklannya semakin banyak sekaramg, klik video langsung muncul iklan setelah lima menit muncul kembali iklannya intinya disatu video bisa muncul 5 sampai 10 iklan. iklan yang muncul selalu dua sekaligus yang tidak bisa diskip untuk iklan pertama."
Pengguna Google,5,2026-06-07 11:56:53,tolong youtube saya tidak bisa di gunakan
Pengguna Google,5,2026-06-07 11:54:17,seseru ini looo main ny
Pengguna Google,4,2026-06-07 11:50:18,mohon diperbaiki karna diban tanpa alasan yang jelas🙏🙏🙏🙏
Pengguna Google,5,2026-06-07 11:50:17,😇😇😇😇😇😇😇😇
Pengguna Google,4,2026-06-07 11:49:40,Bahus
Pengguna Google,5,2026-06-07 11:49:21,"kok di hp saya ga bisa di update tolong , @developer bantu saya"
Pengguna Google,1,2026-06-07 11:48:49,suka 👍
Pengguna Google,5,2026-06-07 11:48:42,saya sehat
Pengguna Google,1,2026-06-07 11:47:09,stop update 🤮🤬
Pengguna Google,5,2026-06-07 11:46:50,Kalo gabut YouTube solusinya wkwkkwkwkw
Pengguna Google,5,2026-06-07 11:46:06,ayo download ini YouTube
Pengguna Google,2,2026-06-07 11:45:48,Tidak memuaskan
Pengguna Google,5,2026-06-07 11:42:26,"semua fiturnya menurutku udah bagus bgt. problemnya cuma satu di aku satuuu aja, ""iklan judi"" di bagian beranda, aku ga ngerti ini emg dari pihak yt nya yg ngasih fitur iklan gitu atau gimana. udah di report muncul iklan judol yg lain, report lagi muncul lagi yang lainnya ganggu bgt sumpah. mungkin kalo iklan yg ga berbau judol masih bisa diterima ya ini yg muncul judiiiii semua GW GA TERTARIK PLEASEEEE!!!! kasih kita yg gratisan ini keringanan. gapapa iklan, asal JANGAN IKLAN JUDI!!"
Pengguna Google,5,2026-06-07 11:38:08,bagus
Pengguna Google,5,2026-06-07 11:37:53,",w"
Pengguna Google,5,2026-06-07 11:35:34,ok you tube nggak bisa d buka
Pengguna Google,4,2026-06-07 11:35:33,top
Pengguna Google,1,2026-06-07 11:34:59,"Aplikasi ini sangat keganggu banget dah, dan selalu Rusak-rusak terus dan video berpindah yang lain tolong perbaiki YouTube agar kembali normal kayak dulu lagi dan jangan bercanda dan ini sangat serius"
Pengguna Google,1,2026-06-07 11:34:18,knp dibukak tdk bisa
Pengguna Google,5,2026-06-07 11:32:40,menambah pergaulan dan wawasan
Pengguna Google,4,2026-06-07 11:32:15,Krennn
Pengguna Google,5,2026-06-07 11:31:43,sangat bagus
Pengguna Google,5,2026-06-07 11:31:37,sukses
Pengguna Google,4,2026-06-07 11:28:03,Membantu dan menghibur
Pengguna Google,5,2026-06-07 11:24:31,bagus
Pengguna Google,1,2026-06-07 11:23:22,Tidk bisa di update
Pengguna Google,5,2026-06-07 11:22:36,Tidak bisa di gunakan
Pengguna Google,2,2026-06-07 11:22:18,igan ito
Pengguna Google,5,2026-06-07 11:18:44,aku suka sama YouTube nya seru🫰🤗
Pengguna Google,5,2026-06-07 11:18:29,Iklan tidak membantu
Pengguna Google,5,2026-06-07 11:17:32,👌
Pengguna Google,5,2026-06-07 11:09:31,Bgus
Pengguna Google,5,2026-06-07 11:09:08,terbaeek
Pengguna Google,5,2026-06-07 11:07:02,seru banget ada yutub
Pengguna Google,5,2026-06-07 11:06:21,Tidak ada.
Pengguna Google,1,2026-06-07 11:03:21,"makin kesini ada aja bug nya tolong lah perbaiki bug nya dulu, nggak bisa putar video lah, kadang video shorts nya glitch lah apalah, perbaiki dulu bug nya jangan tambahin fitur mulu"
Pengguna Google,2,2026-06-07 10:59:58,gk bisa di buka
Pengguna Google,5,2026-06-07 10:59:31,Baik
Pengguna Google,1,2026-06-07 10:58:58,Gak bisa buat nonton
Pengguna Google,5,2026-06-07 10:58:22,sangat baik
Pengguna Google,1,2026-06-07 10:56:52,sngAt baik
Pengguna Google,2,2026-06-07 10:55:35,aplikasi tidak bisa di gunakan
Pengguna Google,1,2026-06-07 10:52:34,Ga guna jir
Pengguna Google,3,2026-06-07 10:48:08,bgus banget
Pengguna Google,5,2026-06-07 10:48:02,bgus.
Pengguna Google,1,2026-06-07 10:46:56,kebanyakan iklan dan tidak bisa di skip
Pengguna Google,1,2026-06-07 10:46:27,Tdk dpt uograde
Pengguna Google,5,2026-06-07 10:45:57,Tidak apa apa
Pengguna Google,5,2026-06-07 10:44:50,👍
Pengguna Google,1,2026-06-07 10:42:44,Bagus
Pengguna Google,1,2026-06-07 10:41:48,Sangat memuaskan
Pengguna Google,1,2026-06-07 10:40:43,kebanyakan iklan
Pengguna Google,1,2026-06-07 10:39:42,"MUNCULKAN KEMBALI ANGKA DI DALAM DOWNLOAD OFFLINE. ITU SANGAT BERGUNA MENGAPA DIHILANGKAN..? Jika ada video yg hilang, angka akan BERKURANG OTOMATIS."
Pengguna Google,1,2026-06-07 10:37:17,ada bug yang bikin gambar di tab komunitas gak bisa difullscreen bahkan sekarang gak bisa lihat seluruh postingannya. Pinned livechat malah pindah ke bawah jadinya gak kelihatan. ★1 sampe semua dibenerin.
Pengguna Google,1,2026-06-07 10:35:58,tolong lah saya tidak bisa log in ke akun saya dan saat ingin buat akun baru/log in gak bisa tolong di perbaiki lagi
Pengguna Google,1,2026-06-07 10:33:13,Tolong durasi you Tube jangan berhenti
Pengguna Google,5,2026-06-07 10:31:35,bagus
Pengguna Google,3,2026-06-07 10:30:01,Mau lagu lawas malaysia isa bela
Pengguna Google,5,2026-06-07 10:29:48,"mantap, keren"
Pengguna Google,5,2026-06-07 10:26:34,bagus aja
Pengguna Google,1,2026-06-07 10:22:58,Bagus
Pengguna Google,1,2026-06-07 10:20:47,ngebug
Pengguna Google,2,2026-06-07 10:20:08,wow banyak iklannya :)
Pengguna Google,1,2026-06-07 10:16:41,ya seru seru ajaa tapi gak bisa bikin video 😭😭😭
Pengguna Google,5,2026-06-07 10:11:07,Pas
Pengguna Google,5,2026-06-07 10:09:25,Mencari foto2 yg hilang
Pengguna Google,5,2026-06-07 10:07:00,Bagus
Pengguna Google,1,2026-06-07 10:06:38,Gw gk bisa masuk
Pengguna Google,1,2026-06-07 10:05:23,kok sekarang muncul iklan judol sih
Pengguna Google,1,2026-06-07 10:03:02,Eweuh te endah
Pengguna Google,3,2026-06-07 10:01:54,"harus kali tekan tombol x dilayar untuk ngilangin tampilan tombol, padahal versi sebelumnya cukup tapi layar saja."
Pengguna Google,5,2026-06-07 10:01:19,Still Better till Now
Pengguna Google,2,2026-06-07 10:00:58,Gimana cara buka apl you tube kok ngga bisa d buka
Pengguna Google,5,2026-06-07 09:54:42,mantap
Pengguna Google,5,2026-06-07 09:53:24,sangat puas
Pengguna Google,3,2026-06-07 09:48:19,mantap
Pengguna Google,5,2026-06-07 09:36:24,mntap
Pengguna Google,5,2026-06-07 09:32:25,bagus buat anak saya
Pengguna Google,5,2026-06-07 09:31:16,ok
Pengguna Google,5,2026-06-07 09:21:49,sangat lah bagus
Pengguna Google,4,2026-06-07 09:20:35,keve
Pengguna Google,5,2026-06-07 09:16:43,mantap
Pengguna Google,5,2026-06-07 09:16:21,Alhamdulillah bagus
Pengguna Google,5,2026-06-07 09:15:26,BSk agong
Pengguna Google,5,2026-06-07 09:15:06,Puas
Pengguna Google,3,2026-06-07 09:14:09,"kalo boleh jujur, aplikasi ini sudah bagus cuman ada yg kurang yaitu saat saya membuka aplikasi ini terus saya pencet video tiba tiba layar nya hitam😫.Jadi,saya harus buka tutup aplikasi nya lagi😒.Tolong di perbaiki ya! 😖"
Pengguna Google,5,2026-06-07 09:14:02,keren
Pengguna Google,5,2026-06-07 09:09:58,saya tidak bisa menginstal aplikasi yuotube
Pengguna Google,3,2026-06-07 09:06:13,Y .
Pengguna Google,5,2026-06-07 08:53:47,good job
Pengguna Google,1,2026-06-07 08:53:10,Saya suka musik dan lagu karaoke
Pengguna Google,5,2026-06-07 08:49:46,optimiss
Pengguna Google,4,2026-06-07 08:47:33,bagus. nilai♾️
Pengguna Google,5,2026-06-07 08:45:00,Kepa yoto tida isa
Pengguna Google,1,2026-06-07 08:44:20,woylah layar hitamnya lama bgt dan YouTube gw gak bisa di buka sekarang
Pengguna Google,5,2026-06-07 08:43:01,Karena jeren
Pengguna Google,1,2026-06-07 08:43:01,Kangen YouTube dlu sumpah klo bisa developer kembali ke youtube dlu
Pengguna Google,1,2026-06-07 08:36:17,JESIKA
Pengguna Google,5,2026-06-07 08:36:00,Baik
Pengguna Google,5,2026-06-07 08:34:43,ridho
Pengguna Google,1,2026-06-07 08:29:47,kenapa saat aku ingin mengganti hendel itu kok bergerak ke atas dan kebawah
Pengguna Google,5,2026-06-07 08:28:55,ok
Pengguna Google,1,2026-06-07 08:28:45,gw bentar lagi ganti akun dari nazi jerman jadi fakhri ganteng kok malah di banned gak jelas lu ini
Pengguna Google,5,2026-06-07 08:21:27,baik saja
Pengguna Google,5,2026-06-07 08:18:24,Berita it's Di YouTube delay neutral Dan bags.
Pengguna Google,5,2026-06-07 08:10:30,Video yang sudah didownload tidak muncul subtitle nya. padahal kalau nonton online subtitlenya ada.Tolong segera di perbaiki dong
Pengguna Google,5,2026-06-07 08:09:10,i hdo
Pengguna Google,5,2026-06-07 08:07:53,OK bngt
Pengguna Google,5,2026-06-07 08:07:30,Bags sekali
Pengguna Google,5,2026-06-07 08:01:02,baguss cuman videonya kurang update
Pengguna Google,5,2026-06-07 08:00:36,julianto
Pengguna Google,5,2026-06-07 07:56:49,Gk bagus
Pengguna Google,5,2026-06-07 07:54:25,ok mantep nih
Pengguna Google,5,2026-06-07 07:54:11,aku gak bisa nonto
Pengguna Google,1,2026-06-07 07:53:42,mengunduh abdet nya ko lama sih lama bangettt cuman nunggu in ini ajah kata nya cuman 1 menit inih lebih dari 1 menit udak 5 menit dah lamah nya
Pengguna Google,2,2026-06-07 07:52:26,Tolong kenapa youtube ini tidak bisa
Pengguna Google,1,2026-06-07 07:51:00,👍👍👍
Pengguna Google,2,2026-06-07 07:47:02,Pembaruan
Pengguna Google,1,2026-06-07 07:44:11,kadang kadang agak Laen masa ga bisa translet bahasa indonesia
Pengguna Google,5,2026-06-07 07:42:10,bagus
Pengguna Google,5,2026-06-07 07:41:10,bagus
Pengguna Google,4,2026-06-07 07:40:01,bagus
Pengguna Google,2,2026-06-07 07:37:21,"semakin aneh, boleh ada iklan tapi yang logis durasinya.. iklan masa film pendek. kami mau nonton di youtube bukan nonton iklan, adapun iklan yang durasi normal."
Pengguna Google,5,2026-06-07 07:36:31,good app
Pengguna Google,3,2026-06-07 07:31:33,3 aja
Pengguna Google,2,2026-06-07 07:29:44,bagus dan nyama untuk di pake
Pengguna Google,3,2026-06-07 07:27:09,Sangat bagus dan mengistirasi
Pengguna Google,5,2026-06-07 07:24:48,kualitas youtube jelek
Pengguna Google,5,2026-06-07 07:24:46,Sangat bagus
Pengguna Google,5,2026-06-07 07:22:05,Mantaap
Pengguna Google,5,2026-06-07 07:21:06,baguss bangetttt
Pengguna Google,3,2026-06-07 07:20:13,"Jujur, youtube sekarang kenapa sering banget eror dan suka keluar sendiri ya bahkan ketika sedang nonton live dia suka tiba-tiba keluar iklan yang tidak seperti biasanya, yang biasa kalau muncul iklankan cuman full layar iklan doang sekarang kenapa malah sekali iklan malah terbagi menjadi dua layar? yang keluar suara cuman suara iklan doang sedangkan live yang saya nonton suaranya ilang jadi, mau nggak mau sekali iklan habis harus play ulang biar nggak ketinggalan dialog🤧"
Pengguna Google,3,2026-06-07 07:17:35,sekarang iklannya lama banget huuhu
Pengguna Google,5,2026-06-07 07:16:04,tolong kembalikan aplikasi youTube di hp ini biar sy bs menikmatinya
Pengguna Google,5,2026-06-07 07:15:06,kami dukun aplikasi bagus
Pengguna Google,1,2026-06-07 07:12:10,jellek
Pengguna Google,5,2026-06-07 07:11:38,au ah
Pengguna Google,4,2026-06-07 07:08:57,🍳🍔🍳🍔🍳🍯🍔🍳🍫🍬🍪🍕🍖🍖﻿💤💤💤💤💤 ☁☁☁💤☁ ☁☁💤☁☁ ☁💤☁☁☁ 💤💤💤💤💤 ☁ Sleepy ☁ ﻿💤💤💤💤💤 ☁☁☁💤☁ ☁☁💤☁☁ ☁💤☁☁☁ 💤💤💤💤💤 ☁ Sleepy ☁ Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 🌱🍯🌱🌱🍯🌱🐝🌱 🌱🍯🌱🌱🍯🌱🌱🌱 🌱🍯🍯🍯🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌼🌱 Hi honey! 🌱🌼 ﻿💤💤💤💤💤 ☁☁☁💤☁ ☁☁💤☁☁ ☁💤☁☁☁ 💤💤💤💤💤 ☁ Sleepy ☁ Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 -):-C:-C:-CB-):'(B-)B-):-$B-)-):'(:-C T FM Khfddf
Pengguna Google,3,2026-06-07 07:08:08,teksnya sering ilang-ilangan Jadi kalau nonton konten dari luar negeri aku nggak bisa lihat subtitlenya
Pengguna Google,5,2026-06-07 07:07:37,Keluarga saya
Pengguna Google,1,2026-06-07 07:05:14,"patah Tidak bisa si instal Di oppo f1 s, gantu yang cina saja"
Pengguna Google,5,2026-06-07 07:03:09,bagus
Pengguna Google,5,2026-06-07 07:02:43,Ij
Pengguna Google,1,2026-06-07 07:01:38,"ga bisa di buka, muncul tulisan youtube tidak menanggapi👎🏻"
Pengguna Google,2,2026-06-07 07:00:27,gaje banget di update Mulu di aku
Pengguna Google,1,2026-06-07 06:59:16,gila iklan banyak banget parah
Pengguna Google,1,2026-06-07 06:58:04,Lu jelek
Pengguna Google,5,2026-06-07 06:55:49,bagus
Pengguna Google,5,2026-06-07 06:50:47,Good
Pengguna Google,5,2026-06-07 06:49:50,sangaat baik untuk hiburab
Pengguna Google,4,2026-06-07 06:48:54,buat saya lumayan bagus dan iklan nya tolong kurangi
Pengguna Google,5,2026-06-07 06:47:22,mantap
Pengguna Google,5,2026-06-07 06:44:57,oke
Pengguna Google,1,2026-06-07 06:43:14,😭
Pengguna Google,5,2026-06-07 06:41:13,Aska
Pengguna Google,1,2026-06-07 06:39:31,Tidak dapat tampil diaplikasi
Pengguna Google,5,2026-06-07 06:38:55,baik
Pengguna Google,5,2026-06-07 06:38:02,Mntap
Pengguna Google,4,2026-06-07 06:32:32,karena ini sumpah menarik semua
Pengguna Google,5,2026-06-07 06:28:58,bagus srkali
Pengguna Google,5,2026-06-07 06:28:12,Jozz
Pengguna Google,5,2026-06-07 06:25:34,mantab
Pengguna Google,1,2026-06-07 06:25:31,jelek
Pengguna Google,5,2026-06-07 06:23:44,Ok
Pengguna Google,5,2026-06-07 06:23:13,bisa bikin akun juga bisa bikin cenel
Pengguna Google,5,2026-06-07 06:18:26,mantap
Pengguna Google,5,2026-06-07 06:16:58,Bagus
Pengguna Google,5,2026-06-07 06:15:05,sangatlah bagus banget bagi ku pengguna YouTube
Pengguna Google,5,2026-06-07 06:14:10,aku suka yutube
Pengguna Google,5,2026-06-07 06:11:30,leka dan dista dan lain lainnya
Pengguna Google,1,2026-06-07 06:11:21,Sopir rental
Pengguna Google,5,2026-06-07 06:10:23,bagus banget
Pengguna Google,5,2026-06-07 06:08:58,ok
Pengguna Google,5,2026-06-07 06:07:37,sukses selalu
Pengguna Google,2,2026-06-07 06:03:37,g bisa didownlod
Pengguna Google,5,2026-06-07 06:02:43,karena YouTube bagus
Pengguna Google,5,2026-06-07 05:59:29,keren
Pengguna Google,1,2026-06-07 05:58:43,Kenapa tidak bisa di update
Pengguna Google,1,2026-06-07 05:54:00,stop update🤮🤬
Pengguna Google,5,2026-06-07 05:51:38,cukup membantu
Pengguna Google,2,2026-06-07 05:50:45,iklannya sangat menggangu
Pengguna Google,1,2026-06-07 05:43:34,asu kebanyakn iklan
Pengguna Google,5,2026-06-07 05:39:53,Slivia
Pengguna Google,5,2026-06-07 05:39:33,Aplikasi ini membantu saya saat gabut
Pengguna Google,3,2026-06-07 05:39:22,iwandi
Pengguna Google,1,2026-06-07 05:38:05,Bagus
Pengguna Google,1,2026-06-07 05:38:02,tolong buat developer hapus iklan judol di youtube ini mohon di hapus se cepat nya
Pengguna Google,2,2026-06-07 05:37:36,Hp ku gax bisa instal youtobe versi sekarang
Pengguna Google,5,2026-06-07 05:36:33,mantap
Pengguna Google,5,2026-06-07 05:32:28,kok bisa you tube gk bisa di putar
Pengguna Google,1,2026-06-07 05:32:21,Ini Bagus Ada Lagu Tapi Harus Login Terlebih Dahulu Sebelum Nonton
Pengguna Google,5,2026-06-07 05:31:59,sangat seru
Pengguna Google,1,2026-06-07 05:27:51,di hp ku ini suka kembali udah copa berapa kali pasti keluar keluar terus pengen gw hapus da ini yutub 😡🤬😡😡🤬😡🤬😡
Pengguna Google,5,2026-06-07 05:27:35,gak bisa komen
Pengguna Google,5,2026-06-07 05:27:23,Aku sukak banget lihat youtup
Pengguna Google,5,2026-06-07 05:25:47,aplikasi ini sangat seru sekali
Pengguna Google,1,2026-06-07 05:24:11,saya tidak bisa mendownload video seperti nya lagi error
Pengguna Google,5,2026-06-07 05:17:13,bagai mana cara update nya tidak bisa saya pencet update malah aplikasi tidak koptibel dengan ponsel anda
Pengguna Google,5,2026-06-07 05:16:21,. !i wan
Pengguna Google,5,2026-06-07 05:15:56,ok
Pengguna Google,5,2026-06-07 05:13:58,nonton pengajian... film layar lebar indonesia bebas tanpa ada iklan sama sekali👍😘... padahal enggak pernah nyoba ujicoba yutub premium. sering²lah kasih gratisan seperti itu buat qt orang yg bukan pelanggan yutub premium. tp sayangY aq gak bisa ngasih komentar dikolom komentarY film yg aq tonton karna masalah nama. padahal itu beneran akun email aq...
Pengguna Google,5,2026-06-07 05:11:35,Bagus
Pengguna Google,5,2026-06-07 05:10:43,Ko gk bisa terbuka youtube ya bos bisa di bantu bos
Pengguna Google,5,2026-06-07 05:07:54,Baik
Pengguna Google,4,2026-06-07 05:07:34,UNTUK YOUTUBE BAGUS SIH TAPI TOLONG HAPUS LOADING NYA KARENA ITU SANGAT MENYEBALKAN SETIAP NONTON LOADING MULU APK NYA BAGUS TAPI YANG BIKIN KESEL ITU LOADING NYA TOLONG DI HAPUS YA LOADING NYA YA🙏
Pengguna Google,1,2026-06-07 05:06:33,padahal baru update tadi pagi kenapa lagi di apdate di siang nya
Pengguna Google,5,2026-06-07 05:02:29,b aja
Pengguna Google,5,2026-06-07 05:02:07,Sangat cocok untuk Anda yang ingin dicapai dengan berjalan kaki dari stasiun televisi swasta nasional dan internasional yang ingin dicapai dengan kendaraan bermotor yang ingin Anda lakukan
Pengguna Google,5,2026-06-07 05:01:18,Akusuka youTube ny😊😊😊😊
Pengguna Google,5,2026-06-07 05:01:17,bot kacunggg
Pengguna Google,5,2026-06-07 04:57:37,jangan sering gangguan donk
Pengguna Google,5,2026-06-07 04:55:27,"ini situs vidio website bagus, emang banyak youtuber."
Pengguna Google,5,2026-06-07 04:54:03,Aplikasai
Pengguna Google,1,2026-06-07 04:49:27,kecewa tiba-tiba gak bisa diputar
Pengguna Google,5,2026-06-07 04:48:59,bagus YouTube nya banyak yang di lihat
